protocol,duration,src_bytes,dst_bytes,pkts,conn_rate,failed_logins
icmp,0.517198876695645,3232,4475,9,1.9446588293335094,0
udp,1.5788824988958585,2554,4997,7,3.4722579449762385,0
udp,0.4158938232364433,4149,4260,1,0.5842433325579786,0
icmp,0.7374464645673445,2845,4639,9,2.425439979192846,0
icmp,1.5803875884231975,5044,2316,10,2.2139420570731114,0
udp,1.7883561019947587,5008,3373,12,2.315155304768307,0
icmp,0.29817471032678045,3748,2173,10,1.4577505587314046,0
tcp,0.724175951314189,4623,2993,10,1.7162583818420787,0
udp,1.2685578166450053,2987,2764,9,1.986570184630926,0
icmp,0.40219745196486784,3602,3091,6,2.6424662685533757,0
udp,0.10075207168824973,2920,3703,8,2.0655978272515187,0
tcp,0.9511701921289997,3761,3965,4,2.1390702793724747,0
icmp,1.0998681670377009,4399,4543,4,3.672882821084011,0
udp,1.572163810835562,3745,5596,11,2.4485102642323797,0
udp,0.2756962702918231,2466,3454,8,2.408004502518526,0
tcp,0.8895682413055326,3592,4138,9,2.9882713662006233,0
udp,0.9053860471006656,4444,4934,1,2.011904734530902,0
icmp,1.3008690219983698,3579,4203,12,3.6835183828072555,0
udp,1.3786025818405863,6272,4946,6,3.072908661886284,0
tcp,7.934023045235585,120398,124495,208,21.730439411047243,10
icmp,1.0713246406097663,2641,3150,5,2.1515225128899953,0
tcp,0.7929815420527918,3992,3223,7,3.2072030515681345,0
udp,1.0226948815053545,6356,3820,1,2.441330750247557,0
udp,0.7930357407271723,4952,2404,7,1.447498044205595,0
icmp,0.8464415048047947,2443,3366,7,1.6812849902316498,0
icmp,1.021011339532117,2932,4903,10,0.9385967398535464,0
udp,1.9333911618285644,5550,4539,5,2.5618913378582877,0
icmp,0.5926104989047295,3078,5591,8,2.3026519196454425,0
udp,1.2859910341375993,2348,2935,10,1.8583114765644104,0
udp,0.006568393310517395,4208,2134,7,3.2522048622305655,0
tcp,0.5796212496028786,4699,3609,7,0.8729550067628513,0
tcp,1.2721605205644912,5308,5695,7,2.7751587994763427,0
tcp,1.3141232792774997,4169,6209,6,1.4709809519023163,0
udp,1.6352147660951688,4061,3604,12,2.109207159572276,0
tcp,1.4015906796298339,3255,3528,9,2.443036456860772,0
udp,0.9538811248765283,3830,3497,6,2.356113670492819,0
icmp,1.4631708315803076,2765,5085,6,2.770704189972715,0
tcp,1.0714040166488505,5875,2788,4,1.6720888048335691,0
icmp,1.6453061946323306,3409,4709,4,2.3218720538469118,0
tcp,0.19643080046127115,3107,827,9,2.8771802863598497,0
tcp,0.7082168432077149,1575,2768,11,1.588583683299119,0
icmp,0.10334733591150624,3669,2395,6,3.000845179878313,0
icmp,0.19996889193723855,4710,5373,10,1.008826552980538,0
tcp,0.9017122580323755,4576,2792,11,3.253966271892901,0
tcp,1.2513812465753702,5197,5265,14,0.7313656710278775,0
tcp,0.6539146393151757,4259,3663,11,3.3393954725731785,0
tcp,1.2132187362548625,5752,5044,11,2.184064042183464,0
icmp,1.2304564153035047,4892,3371,8,3.059286699047642,0
udp,1.2541693823457407,3827,3279,6,3.2567053614020205,0
icmp,1.2569603967433696,4646,4017,12,1.8535923110136325,0
icmp,0.8232229959380976,7311,4395,11,1.623738162213878,0
tcp,1.0466455063770999,3955,3160,1,1.5477260220962714,0
udp,0.5717680599019439,3377,3403,13,2.3987019098465017,0
tcp,0.5909912645442668,3107,4226,10,1.9971836971864112,0
udp,0.7819054525897976,3425,4223,8,1.6012764714865555,0
tcp,1.209462339193345,3859,3482,9,1.5506819868063315,0
icmp,15.773397391560215,106777,234961,227,21.261535905059258,12
tcp,0.7376880081732995,4040,3919,6,1.5979591774874797,0
udp,0.0,2171,4363,5,2.4084626986458004,0
tcp,0.6898595681122482,3513,4684,7,4.037319253370207,0
icmp,20.10214743519186,68273,61979,291,28.492950510543626,12
tcp,0.9397037657069469,3618,4414,6,3.910121386694456,0
udp,1.8265291422362755,4051,3918,7,2.8873614681258486,0
tcp,0.9321437804850028,3441,4740,11,3.6192050820214905,0
icmp,0.15927328227205562,4564,2013,9,3.1734261948051725,0
udp,1.363705614515549,3947,3575,2,4.20198860587219,0
tcp,0.3521735317182347,4429,5128,5,2.238589214168133,0
tcp,23.265005075021524,31377,228486,273,42.056379351541295,6
icmp,1.0653682606121884,3286,2778,8,3.1864896379438745,0
udp,1.3042656513166886,3887,2853,10,1.1394050878853046,0
icmp,1.3733531560905998,3144,4971,5,2.0522671099740823,0
tcp,0.6898856600009576,4063,4124,7,3.677166818219874,0
udp,0.374383865731765,3887,2656,2,2.8242067939102276,0
tcp,0.47163277623688193,2990,3980,10,2.783933942667991,0
tcp,1.5754082954939612,4219,5346,11,2.9304256725721523,0
tcp,1.8498214064930336,1876,1949,11,0.7995505468544051,0
icmp,0.10823482236848936,5915,4091,5,2.317563268970684,0
udp,0.15345734864695937,4256,4421,12,2.6490940481503458,0
icmp,1.5774301678918552,2485,5424,8,1.3726199849139344,0
tcp,0.0,4024,3820,9,1.5026005141546288,0
tcp,0.7145508265711916,5732,3034,12,2.793543993837714,0
icmp,0.3336153570529647,3534,5084,5,2.4945020764215013,0
tcp,0.9538678992387376,3107,2941,10,2.269958770786345,0
icmp,0.3019131047689848,2858,4590,2,1.213959375530589,0
udp,14.886081248929827,148371,179664,197,25.36361243758324,10
icmp,1.3146631400581676,3327,3687,5,2.7720845510008143,0
tcp,0.6908921565749703,3312,3855,5,2.3362225884103913,0
udp,1.2129505384739818,4313,3354,11,3.9639854470958578,0
udp,1.1121218658429588,2049,2523,10,2.985610877363062,0
udp,1.5921716186515829,4557,2239,2,2.345209132742271,0
udp,0.7843591375765607,6141,3898,10,2.7378057951350767,0
udp,0.8784579918111394,2804,4090,2,2.4866674020964252,0
udp,1.054406680417506,1971,3973,9,2.4206436379651013,0
icmp,0.9580309658685245,3323,3819,6,2.9541531206979643,0
udp,0.8157027830344658,5696,2453,3,2.2258487380131653,0
udp,1.3578872828098976,5648,3981,11,3.151316930867539,0
udp,0.8148195226034922,1577,4666,3,1.8469609595282221,0
icmp,1.9341909649209132,5653,3267,7,2.805883802589505,0
udp,0.21896091132468454,1248,3638,10,3.0064352121387676,0
tcp,0.814453249097665,3557,4739,10,1.9891173387295877,0
udp,0.018087931823951853,3775,4378,8,1.850249644625439,0
udp,0.648138595997385,4113,2454,1,2.509644812767561,0
tcp,0.8952578219624008,3322,4419,7,2.4900343160805063,0
udp,0.3762898160456305,3370,3596,8,1.6145461224006565,0
icmp,0.32560749391642985,4137,2958,11,3.349931291679451,0
udp,1.0400461606605862,5100,4555,5,1.884930581628951,0
udp,1.7353853053565003,3503,4442,11,2.6015619624451842,0
tcp,0.6111393144937147,3183,2395,11,2.7592396024428387,0
udp,1.0483142132411525,3797,4320,8,3.6173736811399504,0
icmp,0.7968006034823544,5961,4511,2,2.6889433404994847,0
udp,0.5608609750796362,3049,4231,8,2.716042730312027,0
tcp,0.6872008668527971,5994,2135,7,2.184284068854316,0
icmp,0.8890212854708042,5344,3836,2,2.14167911572524,0
udp,1.080598681376758,2653,4991,5,3.3842292927354123,0
udp,1.330615202272271,3049,3390,9,2.2056473941192007,0
udp,0.4400418624008733,1689,4749,5,2.0404953955110066,0
udp,0.9332411310646771,2426,4826,9,3.078154895621829,0
udp,0.3678034266634032,4909,3409,9,2.3619118798433036,0
udp,1.2479305964613268,4892,4008,10,3.450705750211886,0
tcp,0.7883086105023823,4413,4161,6,0.8298162106636693,0
tcp,0.765679620091357,4536,5052,5,3.6691151665683033,0
udp,0.4133177599990681,4501,1827,11,3.1214055810457113,0
tcp,1.17034091812609,1733,4060,4,1.9291056254999381,0
tcp,0.645655525042397,3820,3479,8,2.6540570561155006,0
udp,1.059089243316614,5209,4497,10,2.8239044972936744,0
icmp,0.6187572089693447,4383,4089,7,3.7873109636355675,0
icmp,22.461849270615765,46788,108304,148,32.22009129820309,11
icmp,0.0,3086,4797,11,3.199159481170828,0
tcp,1.340216956855127,5985,3511,8,2.120534300781224,0
tcp,0.9005125986538459,4802,3893,13,2.006308053214096,0
icmp,0.5321944276768645,87,3569,4,2.3131765591505347,1
icmp,0.8355290420453085,1683,2281,4,3.190959061085179,0
udp,0.9850327497518263,3807,4617,7,1.7503837009363994,0
tcp,0.8567736601408659,5302,4036,3,2.413021410316807,0
udp,13.044974696715958,85845,222847,188,27.838213876514768,1
tcp,0.8051461962416253,4052,3567,5,2.189629788761646,0
icmp,0.47930907954587987,2350,3024,8,2.139346862169235,0
icmp,1.490986274719802,4381,1411,8,3.549078659651485,0
icmp,0.2703701676231761,4612,4122,7,2.0833392356653846,0
icmp,0.48347488626326784,3318,6239,7,2.052605352727752,0
udp,1.7748597254105025,5338,4946,8,1.1611812707261415,0
udp,0.6647301190357098,4346,3540,7,2.8124004128730156,0
udp,0.6725266316853676,4201,3641,8,1.6414055171676099,0
udp,1.1105097874314502,3141,2763,6,3.4598134530629605,0
udp,0.3447822886251958,4313,2592,11,1.7067850536686286,0
tcp,1.0224773709837913,4413,2791,8,2.7229332400043953,0
icmp,0.23486543143062377,2384,4589,8,3.4405193888504253,0
udp,0.41541171911757063,4170,3298,12,2.30756007687198,0
icmp,0.38902459507334175,4170,5308,5,3.0302033949710263,0
udp,0.7895574949347332,5705,3656,10,2.7129176670207844,0
udp,0.31664357569869145,3602,3597,7,1.8072251039123826,0
tcp,0.9899088370487049,5025,2903,6,2.5861079327200485,0
icmp,12.8830085051788,202078,136932,116,16.275100052135645,5
udp,1.5412165177180017,5399,6398,4,3.306758390633811,0
udp,1.29668901726484,4165,4672,7,2.7323619965996975,0
tcp,0.0,911,1868,8,1.385569099587987,0
tcp,1.2427024529516646,3865,4231,5,2.7985861280919266,0
tcp,0.3383974779190823,3620,4180,8,2.3890239669581383,0
udp,0.22926588215006583,4054,4658,12,2.8583037381381406,0
icmp,1.5678073071125298,5011,4105,3,3.5121936467214976,0
udp,0.1546846307671148,4697,2599,9,2.358158328456445,0
icmp,1.0669307955099772,6415,3759,8,1.8638681413188127,0
tcp,0.7062909748076178,2383,2327,6,2.455689502201439,0
icmp,13.217854663333243,130615,119339,280,37.97599003234053,16
tcp,0.8191572690115445,3263,4515,13,2.674810994070839,0
udp,0.25307057826070023,4478,3669,14,2.2100135113176687,0
udp,0.01880169073964899,3103,3006,8,3.016666300034529,0
tcp,1.2869500023099683,6603,3625,9,2.5625450035004027,0
icmp,1.2554780303608366,4959,5175,13,3.5390245489634427,0
tcp,12.144394771601565,86334,86441,373,1.3438812305240404,1
icmp,1.008906748598545,4947,2840,11,2.777182078561042,0
tcp,0.8527436266554794,4474,3771,3,2.9442011810906026,0
udp,0.9471019010445753,2194,4259,3,2.034906988914954,0
udp,1.4306749965829375,3722,2331,4,1.504180396177921,0
udp,0.22255607845883185,3703,2660,12,3.3865286543158097,0
udp,1.2561561022868508,6777,4636,12,2.0537750048335965,0
icmp,1.48963529212436,5261,5040,2,2.9346501904143523,0
icmp,0.431206189624854,4454,2499,8,3.1373188462965063,0
tcp,2.1372259682518386,5455,4071,5,3.914101120579834,1
icmp,0.04073510990109275,3801,5317,8,2.6795133074450677,0
icmp,0.9702787683989738,2887,2457,4,2.270134060788875,0
udp,1.2267167939523806,4944,3082,5,3.178394974839245,0
tcp,1.5200272735104956,3943,4552,4,2.005427225214939,0
tcp,0.0,3585,3615,5,2.4872444794448545,0
tcp,13.527410804410897,85513,193648,367,23.63256578554008,11
udp,0.9823763770788649,3244,3570,9,2.034032201193577,0
icmp,2.1074250801160366,3761,3993,7,3.12156253020906,0
tcp,0.8090595261169805,4197,2540,4,1.636004572446605,0
udp,1.3471273952100937,5814,2957,7,0.5197945611239134,0
udp,0.4218306196498369,5933,5168,10,3.603712468504309,0
icmp,11.766900992410458,9485,169596,298,7.723982731384961,1
icmp,0.2932889109844957,3804,2827,5,1.7447504331552464,0
udp,0.06890425324898397,3355,4634,8,2.1862622414227415,0
udp,1.5745501044655783,3357,5289,7,1.3015854184978028,0
udp,1.4176399119774379,3929,4277,5,2.9212116141214493,0
udp,1.0020631973927636,3694,3993,7,3.0492295451226896,0
udp,0.4249421852362124,3538,3765,7,3.4834084314946603,0
tcp,0.6979253358206883,6253,3840,8,2.764599576150455,0
tcp,0.9868588555507719,4439,4398,10,2.91440217976807,0
icmp,0.23805039375425308,2889,2651,6,2.4822117116932048,0
tcp,0.20114937453952397,2972,5050,7,2.3334468440732965,0
tcp,1.331260275510942,5253,4055,11,3.7731156604648803,0
tcp,1.8034878457030008,3814,1800,4,3.596531685710442,0
tcp,0.35980079615258415,5224,5135,12,2.877780449810807,0
udp,0.2998964357987187,5139,3536,9,2.3874692737113565,0
tcp,1.8043118239088072,2611,3715,11,2.5569094678531137,0
icmp,0.25932271267021645,2697,5190,9,3.8749266794124804,0
udp,0.7066376704524369,5520,5098,8,2.8898482328102677,0
tcp,0.8580894498780839,3709,2290,11,2.887766649829066,1
icmp,0.32145449418816163,5055,3880,13,2.472250730677943,0
icmp,1.1688487678632655,3168,3207,9,2.8029032916690735,0
tcp,0.0,4184,3569,9,2.6397885774495693,0
udp,0.9878098969171779,4726,2515,7,2.0873231917834603,0
icmp,0.6883772602578502,2621,4481,10,2.7845004349949636,0
icmp,0.38021861351505065,2745,3424,8,2.18472656019153,0
icmp,0.9866581938609095,4852,4217,10,2.6738280243557737,0
tcp,1.2973322566002738,3602,5022,7,1.8479177126745452,0
udp,1.409995490202708,5960,4077,8,2.4482797646323777,0
icmp,0.6274840360031694,4178,2519,4,3.2153383181257142,0
udp,1.2708166061530852,4228,5866,7,2.238617992928162,0
tcp,1.3251315474840326,3520,4902,4,1.8714505908092627,0
tcp,0.04359373350275575,5021,4807,5,2.2970528534918886,0
tcp,0.8712753985430812,3379,2469,7,2.7855981930093545,0
icmp,0.6262503822309942,4547,2399,6,1.8278439225199452,0
udp,13.54854381092246,107534,134324,97,26.725107174966077,5
tcp,0.6959902472339283,4149,4333,7,1.621841142695953,0
udp,0.5082639490178433,4193,4386,7,2.9520897258262884,0
icmp,11.84022224758005,50060,154293,296,15.371995380687322,4
udp,1.315634740551061,3762,4346,9,2.6807174532931866,0
udp,0.00933268775932794,4710,4934,5,2.487717781856093,0
tcp,0.28980683077981306,3708,5157,10,2.38662381835141,0
icmp,1.2571494981732116,3913,3140,13,2.4992546239325097,0
icmp,0.7055827782804834,3740,5467,6,2.5561270564551886,0
tcp,0.4334261951208975,3608,3317,2,2.088768679900706,0
udp,0.7316514250604931,2010,4565,4,2.8272953287641234,0
icmp,0.6488309390876571,5700,4193,5,2.5117038765817425,0
icmp,0.9805525289150946,4741,4358,13,2.9766633921874357,0
tcp,0.6858896122551845,3131,2345,7,1.8019995833673388,0
udp,1.365348910715852,3098,2391,9,2.42493919004035,0
tcp,14.850590393764662,93298,155111,336,35.69132198437637,1
udp,0.9204496972489135,4163,5042,7,2.3946340195209226,0
icmp,1.313621815921905,4702,5262,11,3.0123442023565525,0
tcp,1.0748536701414118,4404,3041,10,4.091651718696588,0
icmp,1.40247246800386,2843,4011,9,2.0777646711854203,0
icmp,7.54271530721418,50967,93676,262,10.264716494326242,7
udp,0.13584536168700923,3798,4793,8,3.874091816196697,0
udp,1.0401470456916364,4194,2915,8,3.2995240703665774,0
icmp,1.3860441065564717,4951,4826,4,1.0538654846483102,0
udp,0.6749107152032294,4607,3801,5,2.964411453605391,0
udp,0.05451357833280179,3086,2984,9,4.118690063880818,0
tcp,1.2160707156343746,6193,5278,7,2.8386139641350185,0
tcp,0.42970998059945953,3347,4592,13,2.452748588624018,0
icmp,8.976600611505289,188440,137374,147,29.3629661380985,1
icmp,0.0,4675,4836,10,2.2467621303368768,0
udp,0.45373062330066516,7395,4253,10,2.588626436570137,0
udp,1.4731971714426813,2800,3622,5,2.3315566765070614,0
udp,1.0502923336581755,2813,3949,10,2.6852993480448166,0
udp,23.772805203680385,125834,99982,217,17.11846074633785,7
tcp,0.9901815032306462,4403,5414,3,2.763964803948212,0
udp,0.8666033516733197,2988,3881,11,1.7920909901415971,0
udp,0.0,3972,5096,2,2.9339721819870204,0
udp,0.8728080883201071,5867,3787,11,3.19157762676855,0
icmp,0.4427369582488157,4498,3740,5,2.5369355460994907,0
tcp,1.7094006458486823,3890,4326,6,2.2837323110070056,0
udp,0.0,7315,3587,6,3.1335118483871667,0
tcp,1.3146394685713347,3999,6481,8,3.553995541781899,0
udp,0.0,2571,3783,9,2.5753281538422814,0
icmp,0.48033717207676074,4672,4830,6,2.6898722464938065,0
tcp,0.5981144218888936,4588,3957,13,3.191476361420646,0
udp,0.5274438049449203,5945,5649,10,3.162555317545207,0
tcp,0.9607290952034119,4270,5578,8,3.276191327829348,0
udp,0.9354260994872545,3599,4551,4,2.232789490121492,0
udp,0.922330721802282,5703,3681,9,1.744475474121415,0
icmp,0.7841719573651282,148571,206295,242,49.54503021231737,7
udp,0.08311970440268324,3751,3017,5,2.9528398725155154,0
udp,0.6738482496769539,3066,2273,11,2.0808383129590693,0
udp,0.23976403741426722,5623,4341,8,1.680526799525554,0
icmp,9.068157635943052,19449,101159,338,20.50654374015687,3
udp,0.8019335785800918,3401,2094,7,2.6957815123396496,0
icmp,0.8052363638233869,5769,3483,5,2.694651546387515,0
udp,1.3833170731216724,3785,3090,11,3.4076224627904987,0
tcp,1.2254843062691314,178,4562,12,2.8094832458958243,0
tcp,0.8501905363105585,4971,4052,9,2.8254302100399395,0
udp,0.5123877995085884,3064,4584,9,2.116986838058293,0
tcp,1.4810228087826283,3797,3910,6,1.5192885749626135,0
icmp,11.463289444321337,190251,29782,324,31.928053873480877,1
tcp,0.4985090855848538,4939,5475,11,3.0277596269829044,0
icmp,2.2586443862966856,164202,243380,346,4.446945069282279,10
udp,0.8503356948130046,4237,4626,4,2.7762553154597005,0
tcp,1.6669377876956566,2760,3370,8,2.8483479334536357,0
udp,0.26538444643168924,2881,4250,7,2.068945466953514,0
udp,0.9832937489585103,3071,3130,5,1.9079633145102712,0
icmp,18.880869542609638,67937,178156,301,23.366205595588074,9
udp,0.12388976690230813,4860,5252,12,2.5933814690032944,0
icmp,0.12083330839376205,5226,3750,5,3.1710727375422625,0
udp,1.2359369781168563,5452,5375,8,0.6040219189793465,0
tcp,1.5348022732539561,6990,4355,6,1.617317849282213,0
udp,0.7740234156956172,3098,4844,9,2.966832128045457,0
tcp,1.5563274135172023,3565,2832,7,1.9354559874338961,0
tcp,0.8861467707741848,5282,2737,1,2.2742822333756516,0
udp,0.7957416490187245,2358,3166,5,3.91215957203904,0
tcp,0.31887628373710847,3570,3063,7,2.747163830901197,0
udp,0.255313165995933,5027,3900,1,1.9210902707345534,0
tcp,0.8214941903716791,5268,3570,13,2.915482560967739,0
icmp,0.32352611419474153,3859,4334,10,2.0426740170785918,0
icmp,1.2010482147725896,4458,3738,2,3.0817585735365816,0
icmp,1.9786627284553087,3491,3383,8,2.189944655290123,0
tcp,0.5503887086238912,5707,5186,4,2.3912855536714104,0
udp,1.9149298532291212,3505,3405,5,2.3386768224604104,0
udp,0.4416094996537959,5007,4262,11,3.095106744872866,0
tcp,0.07904554892313265,3631,5593,10,2.8827950410574505,0
udp,0.5509983034045217,4130,4400,8,2.355733167936542,0
tcp,1.322062070889387,2291,3208,7,3.954975986171374,0
udp,0.7620106890452537,2371,3005,8,1.6586033732085164,0
icmp,1.4362247609066023,1195,4957,10,1.1072144439418234,0
udp,0.625197383811374,4144,3614,8,2.8015292630478603,0
icmp,0.5322154081699282,2749,5595,11,2.1981357359175875,0
icmp,0.14482069355327176,2878,2278,11,2.296454644312371,0
udp,0.48604809719080583,5742,4699,7,3.1566509238317506,0
udp,1.3826692002844378,4087,2868,4,3.252142192307371,0
tcp,13.244266676851606,112005,101177,418,14.784058971613184,6
udp,1.5003164844063224,5342,3182,5,2.0822582980150077,0
udp,0.0,3447,3660,8,3.212500093660996,0
tcp,0.9972616061175136,3095,6413,9,1.5942846305872873,0
tcp,0.9379683055076145,4782,4555,7,2.2572454401801507,0
tcp,1.5493193056421597,1597,2125,7,2.2329846884394366,0
tcp,0.9859592189577228,4155,6704,9,2.6572316876033497,0
icmp,0.6765284986719491,3314,3751,8,2.602721901461142,0
icmp,0.0,5615,4180,5,1.700753683456441,0
icmp,1.0213650373083765,4717,5505,7,1.8745280146737966,0
udp,1.8216404627499598,3541,2778,5,3.1629929354249313,0
icmp,0.23804067781555238,7329,4414,6,2.3678462042889104,0
udp,0.8528913334128275,3942,4220,7,3.182387315011071,0
icmp,0.69507488553943,5784,3873,6,1.6679748394259752,0
tcp,0.695449351280762,5342,4055,3,2.5956735455246998,0
icmp,0.2810835699664125,4982,2335,12,2.1908603548293186,0
udp,1.4221670488244658,2576,4385,7,1.5437029936442965,0
icmp,0.6615434992486495,5007,3322,13,2.4046649906716744,0
icmp,0.7075893941998324,3878,2198,4,2.2749962259121683,0
icmp,1.3653249186979703,2646,3860,8,2.647210591897723,0
icmp,1.0813241408456162,3740,4583,8,2.700186467715092,0
udp,0.7528788318092602,3034,5486,6,3.441254139553731,0
tcp,3.7623258066391276,67284,69258,294,27.509311147106416,7
icmp,0.3203787814032276,4096,2258,15,1.681431239360919,0
udp,0.6865416414871921,4086,2713,13,2.066090208992008,0
udp,1.2602260742985796,3460,6253,7,1.6371428133409949,0
tcp,0.9004896630692787,4921,3140,4,3.6031656010925213,0
udp,0.46586967135962387,4340,3022,7,2.5957020456627293,0
udp,0.508930007717567,3987,4181,10,2.9150529948050403,0
udp,0.9797792322569976,4486,3916,7,1.9645652007262857,0
icmp,1.217722800477947,3364,3981,6,2.96401848007968,1
tcp,0.7149564358163693,2266,3095,6,1.6083387998319014,0
tcp,1.603491607939961,3016,2963,7,1.2296888189860564,0
udp,0.8369352634303112,1411,3851,9,2.379215107446451,0
tcp,1.065016920295446,5166,1995,13,1.5684963916866366,0
udp,0.0,3987,3945,14,2.8561991680566408,0
icmp,0.8665801297543333,5010,3210,7,0.347068608132612,0
udp,0.6763010299132255,4497,3871,8,1.815649494350978,0
tcp,0.8105404238360857,2968,3384,5,2.68887955009489,0
tcp,15.21120263957041,124977,109389,396,25.156511411599737,13
icmp,0.0,4255,5489,9,3.0487661350782176,0
icmp,1.1634270472171884,3538,3160,10,2.954509006401607,0
icmp,0.49228988110471067,5850,3462,6,1.7344426696034063,0
udp,0.742139267804652,3114,4585,9,2.6606878125536118,0
tcp,0.7395199860934298,3971,3943,7,1.9283016925152348,0
udp,0.4816382994869828,3796,4874,4,3.083683574533001,0
udp,12.576585795214728,120905,130366,26,39.46947065059401,9
icmp,0.9715735499361347,3610,2561,1,1.9213236016559339,0
udp,1.2955530183935942,2345,4961,10,3.0592481925791972,0
icmp,1.177686589201943,2018,3280,8,2.695589715685491,0
udp,1.727162702477178,3380,3230,7,1.8432622741092275,0
icmp,0.13262999532988184,3634,5212,2,1.9089596559978457,0
tcp,2.087177430699831,4805,5746,9,3.17396801988751,0
udp,0.30609999958128414,2779,4452,12,3.0906058182491516,0
icmp,1.0949274316459605,5986,3994,6,3.3663611150097315,0
udp,0.3510076505283911,7010,3625,6,3.0425015989467195,0
tcp,0.43818025897032614,3987,5204,5,2.4991125611735505,0
icmp,0.18708644242032468,4030,3316,2,2.803036985339934,0
icmp,0.4649604305176841,3205,4590,8,2.5131464030361768,0
udp,1.1153090023458208,5263,5330,3,1.8605512911269404,0
icmp,1.858022910531828,3571,4087,8,2.300835363220116,0
udp,1.7985117719771038,4359,5792,12,3.1354172538797713,0
tcp,1.2584344194194481,4646,4574,11,3.5651372796879612,0
tcp,1.4229699176636432,5412,3777,11,2.2126830806886684,0
udp,0.0,3281,3830,1,2.570655273920868,0
udp,1.192152672483621,3731,3994,7,3.203199340366697,0
tcp,0.6377551923483112,3623,2241,12,1.6914679393106324,0
icmp,0.40859723237352086,5217,4489,13,2.3732923999594226,0
udp,0.6558430669893024,3064,2646,10,2.1491683537893653,0
udp,0.41030964909458184,4137,2498,9,2.323292555962446,0
tcp,1.424422506392188,5698,3490,7,2.9001937442245245,0
udp,0.932825489802395,3679,3187,8,3.234359873671147,0
tcp,0.9281078065521386,3724,4311,2,2.6825984639535108,0
udp,18.217244377086256,232294,164336,170,36.410208924457905,6
udp,0.5783713083115651,5726,4854,12,1.944917540769385,0
icmp,1.0068734485090995,5683,4883,3,2.244542891692239,0
udp,0.6318998980864121,4936,3012,10,2.96738862441215,0
tcp,0.32906715134957676,3400,5031,8,2.6295971881930624,0
udp,0.9161947021637041,4553,4230,8,2.797457490680649,0
icmp,1.0306570716906278,5669,2629,8,2.943054910965233,0
tcp,0.23262549093439888,5112,2347,10,0.8946695062132275,0
icmp,1.3832661219915892,3788,1606,3,3.1060120617365636,0
tcp,4.065763582698679,46317,136126,225,33.21607729100906,8
udp,0.9674662513341554,4554,3723,10,2.3982320043974164,0
icmp,0.7664188319860816,4852,3740,16,1.8620851250022712,0
icmp,0.9052666977989784,6187,5246,6,2.612916096097799,1
icmp,0.8732804712360569,3994,5728,8,1.6091538968544294,0
tcp,1.005734433623261,2775,4552,6,2.229854751830587,0
udp,1.0416203604153487,4628,3330,10,2.447281092925078,0
icmp,1.116814461675129,7000,3792,7,3.6083589991515073,0
icmp,0.5605275918308885,5716,2517,8,3.142406165541033,0
icmp,0.20161458380871566,2733,4600,13,3.109054793064969,0
udp,1.0021997880375948,4693,1695,6,3.183605906681233,0
tcp,0.7877238696359399,4947,5063,9,2.5597998049736437,0
icmp,0.8982034680744082,4045,2829,5,3.3061574035041312,0
udp,0.6280544552844207,4174,2216,14,3.4234376071034087,0
tcp,1.5772763616167031,3624,4314,8,1.9998795698151994,0
tcp,0.8079806913099339,2417,4530,10,3.2481866413337697,0
udp,0.6035124656114167,4196,3832,6,2.109032201966207,0
icmp,0.9502172467512452,4278,5126,8,2.935036406479575,0
tcp,0.765716328365404,4713,3617,3,0.7749675397483384,0
udp,1.6224172805896977,5196,2437,9,2.2022426307329663,0
udp,0.40648709296779395,3763,2212,8,3.4677785276032567,0
tcp,4.907984159689759,115848,129818,332,2.138632633912149,6
icmp,0.6394530910116407,5342,3174,7,3.1681124419678213,0
icmp,0.9641776811655037,1914,5200,9,3.695441232728773,0
tcp,0.9073803416277442,5400,4660,12,3.1813627674948157,0
icmp,1.2458562516408904,4231,4862,9,2.0523536865088556,0
tcp,0.8775999917793378,2822,4463,8,2.6856756974790903,0
icmp,9.460083363327536,58381,252639,320,41.48476641154684,2
icmp,0.638681804155188,2673,4334,6,2.2305975625688648,0
udp,0.44988264053897103,4923,4023,7,2.466352912156296,0
tcp,1.3457442765735914,4540,5077,5,2.635482131026229,0
icmp,13.545268043876616,99696,156749,341,17.891859238480812,11
udp,0.1464072869269285,3510,3784,6,2.3935643715426282,0
icmp,1.6838183023834083,2003,3165,6,3.875974205856517,0
icmp,2.252685033018474,1928,5906,1,3.910945466350675,0
tcp,0.47004881981312957,1986,3178,9,2.2939352973286415,0
icmp,1.1203976343121638,3239,3680,7,1.6403505638314093,0
icmp,1.7749469027238518,3808,5480,7,2.3047518107408846,0
tcp,1.2311930606221757,4751,4910,8,2.916086504458457,0
udp,0.6008864594365574,5175,2333,9,3.391033114282021,0
icmp,0.0,6399,4913,10,2.269734096379626,0
tcp,0.7979678108003173,3895,5327,9,4.039922585162869,0
icmp,1.267511776780106,4823,3960,8,3.1553087384925242,0
udp,0.9604280940829903,2711,3543,11,4.165521796188256,0
udp,0.9968876477572884,3947,4757,10,2.747534758922151,0
tcp,0.6229255423046265,4413,2939,9,2.0722306177832692,0
udp,0.5580256406142893,4237,2701,6,2.17114367870143,0
tcp,1.3176166177703519,4490,3830,8,3.729895476983643,0
udp,0.6409071809412209,5096,4702,2,2.1513684561853967,0
tcp,0.3359416268595606,2796,3869,8,2.132645763511448,0
tcp,0.9443415332392583,4768,2288,2,2.1549291465125395,0
